,submission_status,work_rate,extra_time_min,average_answer_time_in_min,progress_percent
610,passed,normal,0.0,332.4,56.0
611,passed,slow,256.2,436.2,56.0
612,passed,slow,17.399999999999977,377.4,56.0
613,passed,slow,17.400000000000006,197.4,56.0
614,passed,fast,0.0,114.6,56.0
615,passed,normal,0.0,258.0,56.0
616,passed,slow,28.19999999999999,388.2,56.0
617,passed,fast,0.0,228.0,56.0
618,passed,fast,0.0,365.4,56.0
619,passed,normal,0.0,98.39999999999999,56.0
620,passed,slow,15.599999999999994,195.6,56.0
621,passed,slow,552.6,912.6,56.0
622,passed,slow,294.6,474.6,56.0
623,passed,fast,0.0,226.2,56.0
624,passed,slow,165.59999999999997,345.59999999999997,56.0
625,passed,slow,492.0000000000001,672.0000000000001,56.0
626,passed,slow,432.6,612.6,56.0
627,passed,slow,189.60000000000002,369.6,56.0
628,passed,fast,0.0,187.79999999999998,56.0
629,passed,normal,0.0,245.39999999999998,56.0
630,passed,fast,0.0,55.2,36.0
631,passed,fast,0.0,155.39999999999998,36.0
632,passed,slow,1246.8000000000002,1426.8000000000002,36.0
633,passed,normal,0.0,328.2,36.0
634,passed,slow,806.4000000000001,986.4000000000001,36.0
635,passed,normal,0.0,72.0,36.0
636,passed,normal,0.0,85.19999999999999,36.0
637,passed,slow,27.599999999999994,207.6,36.0
638,passed,fast,0.0,27.6,36.0
639,passed,normal,0.0,312.6,36.0
640,passed,fast,0.0,42.00000000000001,24.0
641,passed,fast,0.0,272.4,24.0
642,passed,slow,798.5999999999999,978.5999999999999,24.0
643,passed,fast,0.0,40.2,24.0
644,passed,fast,0.0,237.6,24.0
645,passed,slow,222.60000000000002,402.6,24.0
646,passed,slow,987.0,1347.0,24.0
647,passed,normal,0.0,77.4,24.0
648,passed,slow,151.8,331.8,24.0
649,passed,slow,181.8,361.8,24.0
650,passed,normal,0.0,179.4,24.0
651,passed,slow,8.399999999999977,368.4,24.0
652,passed,fast,0.0,144.60000000000002,24.0
653,passed,slow,68.39999999999998,428.4,38.0
654,passed,slow,777.0000000000001,957.0000000000001,38.0
655,passed,fast,0.0,130.2,38.0
656,passed,slow,117.0,297.0,38.0
657,passed,slow,30.0,390.0,38.0
658,passed,normal,0.0,345.59999999999997,38.0
659,passed,slow,87.60000000000002,447.6,38.0
660,passed,slow,361.19999999999993,721.1999999999999,38.0
661,passed,slow,82.20000000000005,622.2,38.0
662,passed,slow,662.4000000000001,842.4000000000001,38.0
663,passed,slow,811.8000000000001,991.8000000000001,38.0
664,passed,slow,762.0,1122.0,38.0
665,passed,normal,0.0,133.8,38.0
666,passed,slow,221.55000000000007,581.5500000000001,38.0
667,passed,slow,751.8000000000001,931.8000000000001,38.0
668,passed,slow,780.6000000000001,960.6000000000001,38.0
669,passed,slow,1091.4,1271.4,38.0
670,passed,slow,892.8,1072.8,38.0
671,passed,slow,878.4000000000001,1238.4,38.0
672,passed,slow,734.7,1094.7,38.0
673,passed,slow,29.400000000000006,209.4,32.0
674,passed,fast,0.0,87.6,32.0
675,passed,slow,395.4,755.4,32.0
676,passed,fast,0.0,235.5,32.0
677,passed,fast,0.0,215.39999999999998,32.0
678,passed,slow,141.30000000000007,681.3000000000001,32.0
679,passed,normal,0.0,85.8,32.0
680,passed,normal,0.0,143.4,32.0
681,passed,slow,32.39999999999998,392.4,32.0
682,passed,normal,0.0,97.8,32.0
683,passed,slow,518.4000000000001,878.4000000000001,32.0
684,passed,slow,162.0,342.0,32.0
685,passed,slow,168.0,348.0,32.0
686,passed,slow,22.200000000000017,202.20000000000002,32.0
687,passed,slow,569.4,749.4,32.0
688,passed,fast,0.0,81.0,32.0
689,passed,slow,730.8,1090.8,32.0
690,Not passed,slow,207.60000000000002,387.6,31.0
691,passed,fast,0.0,235.8,31.0
692,passed,fast,0.0,21.6,31.0
693,passed,fast,0.0,201.0,31.0
694,passed,normal,0.0,324.6,31.0
695,passed,slow,286.7999999999994,466.7999999999994,31.0
696,passed,normal,0.0,491.4,31.0
697,passed,slow,475.20000000000005,655.2,31.0
698,passed,slow,493.80000000000007,853.8000000000001,31.0
699,passed,slow,346.19999999999993,526.1999999999999,31.0
700,passed,slow,222.60000000000002,582.6,31.0
701,passed,slow,189.60000000000002,369.6,31.0
702,passed,slow,188.39999999999998,368.4,31.0
703,passed,slow,377.4,557.4,31.0
704,passed,slow,199.8,379.8,31.0
705,passed,fast,0.0,73.2,31.0
706,passed,normal,0.0,346.8,31.0
707,passed,slow,55.200000000000045,595.2,50.0
708,passed,normal,0.0,345.0,50.0
709,passed,normal,0.0,303.0,50.0
710,passed,normal,0.0,246.60000000000002,50.0
711,passed,slow,247.8,427.8,50.0
712,passed,slow,85.19999999999999,445.2,50.0
713,passed,slow,123.00000000000006,483.00000000000006,50.0
714,passed,fast,0.0,210.0,50.0
715,passed,normal,0.0,114.0,50.0
716,passed,fast,0.0,226.79999999999998,50.0
717,passed,slow,323.40000000000003,503.40000000000003,50.0
718,passed,normal,0.0,331.5,50.0
719,passed,normal,0.0,307.8,50.0
720,passed,normal,0.0,280.5,50.0
721,passed,slow,747.0,1107.0,50.0
722,passed,normal,0.0,449.40000000000003,50.0
723,passed,slow,248.39999999999998,428.4,50.0
724,passed,slow,164.40000000000003,344.40000000000003,50.0
725,passed,slow,12.300000000000011,372.3,50.0
726,passed,slow,257.4,437.4,50.0
727,passed,slow,124.20000000000005,484.20000000000005,50.0
728,passed,slow,150.59999999999997,330.59999999999997,50.0
729,passed,slow,1301.4,1481.4,50.0
730,passed,slow,330.0,510.0,50.0
731,passed,slow,358.20000000000005,538.2,50.0
732,passed,slow,1176.6,1536.6,50.0
733,passed,slow,378.0,738.0,50.0
734,Not passed,slow,193.80000000000007,553.8000000000001,29.0
735,passed,slow,355.20000000000005,715.2,29.0
736,passed,fast,0.0,163.8,29.0
737,passed,slow,256.19999999999993,616.1999999999999,29.0
738,passed,slow,134.39999999999998,674.4,29.0
739,passed,slow,582.0000000000001,762.0000000000001,29.0
740,passed,slow,84.60000000000002,264.6,29.0
741,passed,slow,197.10000000000002,557.1,29.0
742,passed,slow,537.6,717.6,29.0
743,passed,slow,544.2,904.2,29.0
744,passed,slow,158.39999999999998,338.4,29.0
745,passed,slow,845.4000000000001,1025.4,29.0
746,passed,fast,0.0,58.2,29.0
747,passed,normal,0.0,136.2,29.0
748,passed,slow,771.0,1131.0,29.0
749,passed,slow,1166.4,1526.4,29.0
750,Not passed,fast,0.0,0.0,36.0
751,passed,slow,2550.9,2730.9,49.0
752,passed,slow,1498.5,1678.5,49.0
753,passed,slow,1221.3,1401.3,29.0
754,passed,slow,1012.3500000000001,1192.3500000000001,21.0
755,passed,slow,184.05000000000007,724.0500000000001,50.0
756,passed,fast,0.0,135.6,50.0
757,passed,slow,486.0,846.0,50.0
758,passed,normal,0.0,250.2,50.0
759,passed,fast,0.0,45.3,50.0
760,passed,slow,690.0,1050.0,50.0
761,passed,normal,0.0,263.4,50.0
762,passed,slow,805.2,1165.2,50.0
763,passed,slow,347.70000000000005,527.7,50.0
764,passed,normal,0.0,283.2,50.0
765,passed,slow,980.4000000000001,1160.4,50.0
766,passed,fast,0.0,207.0,50.0
767,passed,fast,0.0,210.6,50.0
768,passed,fast,0.0,223.8,50.0
769,passed,fast,0.0,11.4,50.0
770,passed,fast,0.0,44.400000000000006,50.0
771,passed,normal,0.0,72.0,50.0
772,passed,slow,6.599999999999994,186.6,50.0
773,passed,fast,0.0,76.2,50.0
774,passed,slow,15.0,195.0,50.0
775,passed,slow,609.0000000000001,969.0000000000001,50.0
776,passed,slow,431.4,611.4,50.0
777,passed,slow,1897.8000000000002,2077.8,50.0
778,passed,slow,403.80000000000007,583.8000000000001,50.0
779,passed,slow,473.4000000000001,653.4000000000001,50.0
780,passed,slow,335.4,695.4,50.0
781,passed,slow,975.6000000000001,1335.6000000000001,50.0
782,passed,fast,0.0,98.39999999999999,35.0
783,passed,slow,741.0,921.0,35.0
784,passed,fast,0.0,58.800000000000004,35.0
785,passed,normal,0.0,249.00000000000003,35.0
786,passed,fast,0.0,82.8,35.0
787,passed,slow,10.199999999999989,370.2,35.0
788,passed,fast,0.0,265.79999999999995,35.0
789,passed,normal,0.0,151.79999999999998,35.0
790,passed,slow,738.6,918.6,35.0
791,passed,slow,114.60000000000002,474.6,35.0
792,passed,normal,0.0,172.20000000000002,35.0
793,passed,fast,0.0,198.6,35.0
794,passed,slow,309.0,489.0,35.0
795,passed,slow,76.19999999999999,256.2,35.0
796,passed,normal,0.0,139.8,35.0
797,passed,slow,27.0,207.0,35.0
798,passed,slow,719.4000000000001,1079.4,35.0
799,passed,slow,348.6,708.6,35.0
800,passed,fast,0.0,253.35000000000002,50.0
801,passed,fast,0.0,228.45000000000002,50.0
802,passed,slow,22.19999999999999,382.2,50.0
803,passed,fast,0.0,238.8,50.0
804,passed,normal,0.0,158.7,50.0
805,passed,slow,10.799999999999955,370.79999999999995,50.0
806,passed,fast,0.0,19.8,50.0
807,passed,fast,0.0,75.0,50.0
808,passed,normal,0.0,60.0,50.0
809,passed,fast,0.0,132.6,50.0
810,passed,normal,0.0,173.4,50.0
811,passed,slow,14.400000000000034,374.40000000000003,50.0
812,passed,fast,0.0,143.7,50.0
813,passed,fast,0.0,80.4,50.0
814,passed,slow,24.0,384.0,50.0
815,passed,fast,0.0,263.4,50.0
816,passed,slow,46.79999999999998,226.79999999999998,50.0
817,passed,normal,0.0,157.79999999999998,50.0
818,passed,fast,0.0,69.0,50.0
819,passed,slow,130.79999999999995,310.79999999999995,50.0
820,passed,fast,0.0,151.79999999999998,50.0
821,passed,fast,0.0,14.4,50.0
822,passed,slow,193.8,373.8,50.0
823,passed,slow,64.20000000000002,244.20000000000002,50.0
824,passed,normal,0.0,157.79999999999998,50.0
825,passed,fast,0.0,228.6,50.0
826,passed,fast,0.0,80.4,50.0
827,passed,fast,0.0,136.79999999999998,52.0
828,passed,fast,0.0,150.6,52.0
829,passed,fast,0.0,157.79999999999998,52.0
830,passed,normal,0.0,120.6,52.0
831,passed,slow,625.8,985.8,52.0
832,passed,slow,701.4000000000001,1061.4,52.0
833,passed,slow,19.80000000000001,379.8,52.0
834,passed,normal,0.0,135.6,52.0
835,passed,fast,0.0,73.8,52.0
836,passed,slow,15.599999999999994,195.6,52.0
837,passed,fast,0.0,84.0,52.0
838,passed,fast,0.0,99.0,52.0
839,passed,normal,0.0,289.20000000000005,52.0
840,passed,slow,33.599999999999966,393.59999999999997,52.0
841,passed,slow,103.20000000000005,643.2,52.0
842,passed,slow,262.2,442.2,52.0
843,passed,slow,21.0,201.0,52.0
844,passed,slow,310.20000000000005,670.2,52.0
845,passed,slow,910.8,1090.8,52.0
846,passed,slow,493.80000000000007,853.8000000000001,52.0
847,passed,slow,43.80000000000001,223.8,52.0
848,passed,slow,188.39999999999998,368.4,52.0
849,passed,slow,90.59999999999997,270.59999999999997,52.0
850,passed,slow,841.1999999999999,1021.1999999999999,52.0
851,passed,slow,283.80000000000007,643.8000000000001,52.0
852,passed,slow,453.0,813.0,52.0
853,Not passed,fast,0.0,0.0,24.0
854,passed,slow,172.20000000000005,712.2,24.0
855,passed,slow,690.6,870.6,24.0
856,passed,slow,428.4000000000001,608.4000000000001,24.0
857,passed,slow,327.0000000000001,687.0000000000001,24.0
858,passed,fast,0.0,45.0,24.0
859,passed,normal,0.0,298.8,24.0
860,passed,slow,732.6,912.6,24.0
861,passed,fast,0.0,46.2,24.0
862,passed,normal,0.0,151.2,24.0
863,passed,slow,580.2,760.2,24.0
864,passed,fast,0.0,178.20000000000002,24.0
865,passed,normal,0.0,315.0,24.0
866,passed,fast,0.0,73.2,38.0
867,passed,normal,0.0,101.39999999999999,38.0
868,passed,fast,0.0,174.0,38.0
869,passed,slow,862.2,1042.2,38.0
870,passed,fast,0.0,65.025,38.0
871,passed,fast,0.0,49.2,38.0
872,passed,slow,45.0,405.0,38.0
873,passed,fast,0.0,216.0,38.0
874,passed,fast,0.0,132.0,38.0
875,passed,slow,135.59999999999997,315.59999999999997,38.0
876,passed,fast,0.0,45.6,38.0
877,passed,normal,0.0,265.79999999999995,38.0
878,passed,slow,25.19999999999999,205.2,38.0
879,passed,fast,0.0,43.800000000000004,38.0
880,passed,slow,189.60000000000002,369.6,38.0
881,passed,slow,199.20000000000005,379.20000000000005,38.0
882,passed,slow,101.40000000000003,281.40000000000003,38.0
883,passed,normal,0.0,160.2,38.0
884,passed,fast,0.0,100.8,38.0
885,passed,normal,0.0,253.8,38.0
886,passed,slow,749.4,929.4,21.0
887,passed,slow,369.6,549.6,21.0
888,passed,slow,274.20000000000005,634.2,21.0
889,passed,fast,0.0,0.0,21.0
890,passed,normal,0.0,88.2,59.0
891,passed,normal,0.0,103.8,59.0
892,passed,normal,0.0,146.4,59.0
893,passed,fast,0.0,48.0,59.0
894,passed,fast,0.0,62.699999999999996,59.0
895,passed,fast,0.0,158.4,59.0
896,passed,slow,2938.2,3298.2,59.0
897,passed,fast,0.0,57.00000000000001,29.0
898,passed,fast,0.0,68.39999999999999,29.0
899,passed,normal,0.0,350.4,29.0
900,passed,slow,808.8000000000001,988.8000000000001,45.0
901,passed,fast,0.0,169.8,45.0
902,passed,slow,789.9,969.9,45.0
903,passed,slow,91.19999999999999,451.2,45.0
904,passed,fast,0.0,168.6,49.0
905,passed,fast,0.0,234.60000000000002,49.0
906,passed,slow,891.5999999999999,1251.6,49.0
907,passed,normal,0.0,160.8,49.0
908,passed,fast,0.0,98.39999999999999,49.0
909,passed,fast,0.0,134.4,49.0
910,passed,normal,0.0,339.6,49.0
911,passed,slow,127.19999999999999,307.2,49.0
912,passed,fast,0.0,82.2,49.0
913,passed,slow,778.2,958.2,49.0
914,passed,fast,0.0,132.6,49.0
915,passed,normal,0.0,275.85,49.0
916,passed,slow,51.60000000000002,411.6,49.0
917,passed,normal,0.0,256.2,49.0
918,passed,fast,0.0,152.4,49.0
919,passed,normal,0.0,118.8,49.0
920,passed,slow,190.2,370.2,49.0
921,passed,fast,0.0,102.0,49.0
922,passed,slow,100.19999999999999,280.2,49.0
923,passed,fast,0.0,34.2,49.0
924,passed,slow,885.6000000000001,1065.6000000000001,49.0
925,passed,slow,121.80000000000001,301.8,49.0
926,passed,slow,96.60000000000002,276.6,49.0
927,passed,normal,0.0,122.99999999999999,49.0
928,passed,fast,0.0,141.0,49.0
929,passed,fast,0.0,226.79999999999998,49.0
930,passed,slow,81.59999999999991,621.5999999999999,22.0
931,passed,slow,132.0,312.0,22.0
932,passed,normal,0.0,128.4,22.0
933,passed,fast,0.0,12.0,22.0
934,passed,slow,526.1999999999999,706.1999999999999,22.0
935,passed,fast,0.0,76.2,22.0
936,passed,slow,991.8000000000002,1171.8000000000002,22.0
937,passed,slow,45.0,225.0,22.0
938,passed,normal,0.0,101.39999999999999,22.0
939,passed,slow,670.8,850.8,22.0
940,passed,slow,349.79999999999995,709.8,22.0
941,passed,slow,676.8000000000002,1036.8000000000002,22.0
942,passed,fast,0.0,158.85,22.0
943,passed,slow,177.60000000000002,357.6,22.0
944,passed,fast,0.0,0.0,22.0
945,passed,normal,0.0,78.0,36.0
946,passed,fast,0.0,18.6,36.0
947,passed,normal,0.0,147.0,36.0
948,passed,slow,539.7,899.7,36.0
949,passed,slow,163.20000000000005,523.2,36.0
950,passed,normal,0.0,256.2,36.0
951,passed,fast,0.0,0.0,36.0
952,passed,fast,0.0,0.0,36.0
953,passed,fast,0.0,52.800000000000004,22.0
954,passed,fast,0.0,0.0,22.0
955,passed,fast,0.0,0.0,22.0
956,passed,fast,0.0,0.0,22.0
957,passed,slow,109.80000000000001,289.8,22.0
958,passed,fast,0.0,54.6,28.0
959,passed,fast,0.0,49.50000000000001,28.0
960,passed,fast,0.0,122.99999999999999,28.0
961,passed,fast,0.0,18.9,28.0
962,passed,fast,0.0,21.6,28.0
963,passed,slow,657.6,837.6,21.0
964,passed,fast,0.0,25.800000000000004,21.0
965,passed,fast,0.0,45.6,21.0
966,passed,fast,0.0,42.00000000000001,21.0
967,passed,fast,0.0,73.8,21.0
968,passed,normal,0.0,71.10000000000001,21.0
969,passed,slow,103.19999999999999,283.2,21.0
970,passed,normal,0.0,95.4,21.0
971,passed,normal,0.0,142.20000000000002,21.0
972,passed,slow,502.20000000000005,862.2,21.0
973,passed,fast,0.0,54.0,21.0
974,passed,slow,703.2,883.2,50.0
975,passed,slow,125.10000000000002,305.1,50.0
976,passed,slow,213.59999999999997,393.59999999999997,45.0
977,passed,slow,45.599999999999994,225.6,45.0
978,passed,slow,1036.2,1216.2,38.0
979,passed,normal,0.0,96.0,38.0
980,passed,normal,0.0,131.4,42.0
981,passed,slow,159.0,339.0,42.0
982,passed,slow,1504.2,1684.2,24.0
983,passed,slow,1284.6,1464.6,57.0
984,passed,slow,334.79999999999995,514.8,35.0
985,passed,slow,135.0,315.0,35.0
986,Not passed,fast,0.0,0.0,41.0
987,passed,slow,954.75,1134.75,41.0
988,passed,slow,911.4000000000001,1091.4,22.0
989,passed,slow,931.5000000000002,1111.5000000000002,36.0
990,Not passed,slow,1242.0,1422.0,39.0
991,passed,slow,1057.2,1237.2,39.0
992,passed,slow,1139.1,1319.1,38.0
993,passed,normal,0.0,178.8,38.0
994,passed,slow,1123.8,1303.8,22.0
995,Not passed,slow,1267.8,1447.8,36.0
996,passed,slow,1092.6000000000001,1272.6000000000001,36.0
997,Not passed,slow,2432.4,2612.4,53.0
998,passed,slow,1559.4,1739.4,53.0
999,passed,slow,1392.9,1572.9,53.0
1000,passed,slow,679.5000000000001,859.5000000000001,56.0
1001,passed,slow,43.20000000000002,223.20000000000002,56.0
1002,passed,slow,1036.5000000000002,1216.5000000000002,56.0
1003,passed,slow,1331.4,1511.4,35.0
1004,passed,slow,1397.7,1577.7,35.0
1005,passed,slow,828.3,1008.3,48.0
1006,passed,slow,1456.2,1636.2,48.0
1007,passed,slow,923.4000000000001,1103.4,22.0
1008,passed,slow,2199.6000000000004,2379.6000000000004,21.0
1009,passed,slow,783.5999999999999,963.5999999999999,21.0
1010,passed,slow,1189.8000000000002,1369.8000000000002,22.0
1011,passed,slow,1249.8000000000002,1429.8000000000002,21.0
1012,passed,slow,976.8000000000002,1156.8000000000002,40.0
1013,passed,slow,879.8999999999999,1059.8999999999999,40.0
1014,passed,slow,1034.4,1214.4,21.0
1015,passed,slow,1316.4,1496.4,21.0
1016,passed,slow,1113.0,1293.0,22.0
1017,passed,slow,130.2,310.2,59.0
1018,passed,fast,0.0,25.200000000000003,59.0
1019,passed,fast,0.0,13.8,59.0
1020,passed,slow,3168.3,3708.3,59.0
1021,passed,slow,7951.200000000001,8311.2,59.0
1022,passed,fast,0.0,144.60000000000002,59.0
1023,passed,slow,1338.0,1518.0,59.0
1024,passed,fast,0.0,237.0,59.0
1025,passed,slow,2253.6000000000004,2613.6000000000004,59.0
1026,passed,slow,570.6,930.6,59.0
1027,passed,slow,8348.4,8708.4,59.0
1028,passed,slow,2743.8,3103.8,59.0
1029,passed,slow,2502.6,2682.6,59.0
1030,passed,slow,2907.0,3087.0,59.0
1031,passed,fast,0.0,199.2,59.0
1032,passed,fast,0.0,202.79999999999998,59.0
1033,passed,slow,4129.8,4489.8,59.0
1034,passed,slow,1541.4,1901.4,59.0
1035,passed,slow,1215.0,1755.0,59.0
1036,passed,slow,5280.0,5460.0,59.0
1037,passed,slow,3828.0,4008.0,59.0
1038,passed,slow,1083.6000000000001,1443.6000000000001,59.0
1039,passed,slow,5354.400000000001,5534.400000000001,59.0
1040,passed,slow,3921.6000000000004,4281.6,59.0
1041,passed,slow,1349.4,1529.4,59.0
1042,passed,slow,6052.799999999999,6232.799999999999,59.0
1043,passed,slow,1192.2,1372.2,59.0
1044,passed,slow,1417.8000000000002,1597.8000000000002,59.0
1045,passed,slow,1910.4,2270.4,59.0
1046,passed,slow,1972.8000000000002,2332.8,59.0
1047,passed,slow,495.0,855.0,47.0
1048,passed,slow,1138.8,1498.8,47.0
1049,passed,slow,1559.1,1739.1,47.0
1050,passed,slow,3273.0000000000005,3633.0000000000005,47.0
1051,passed,slow,6745.2,7105.2,47.0
1052,passed,slow,6593.999999999999,6953.999999999999,47.0
1053,passed,slow,2250.0,2430.0,47.0
1054,passed,slow,1158.0,1518.0,47.0
1055,passed,slow,4873.500000000001,5233.500000000001,47.0
1056,passed,slow,5098.2,5278.2,47.0
1057,passed,slow,3943.2,4303.2,47.0
1058,passed,slow,687.6000000000001,1047.6000000000001,47.0
1059,passed,slow,3732.6000000000004,4092.6000000000004,47.0
1060,passed,slow,1384.8,1924.8,47.0
1061,passed,slow,1398.6000000000001,1578.6000000000001,47.0
1062,passed,slow,2765.4,2945.4,47.0
1063,passed,slow,2086.8,2446.8,47.0
1064,passed,slow,5122.8,5302.8,47.0
1065,passed,fast,0.0,10.8,47.0
1066,passed,slow,5742.900000000001,5922.900000000001,47.0
1067,passed,slow,2275.8,2455.8,47.0
1068,passed,slow,5165.1,5345.1,47.0
1069,passed,slow,624.6,804.6,47.0
1070,passed,slow,1915.2000000000003,2275.2000000000003,47.0
1071,passed,slow,2185.2000000000003,2545.2000000000003,47.0
1072,passed,slow,700.2,1060.2,49.0
1073,passed,slow,2148.0000000000005,2508.0000000000005,49.0
1074,passed,slow,3405.6000000000004,3765.6000000000004,49.0
1075,passed,slow,3928.2,4108.2,49.0
1076,passed,slow,6038.4,6398.4,49.0
1077,passed,slow,4293.0,4653.0,49.0
1078,passed,slow,2698.2,3058.2,49.0
1079,passed,slow,5389.200000000001,5569.200000000001,49.0
1080,passed,slow,5369.400000000001,5729.400000000001,49.0
1081,passed,slow,1488.6000000000001,1668.6000000000001,49.0
1082,passed,slow,2556.0,2916.0,49.0
1083,passed,slow,1173.6000000000001,1533.6000000000001,49.0
1084,passed,fast,0.0,211.2,49.0
1085,passed,slow,62.39999999999998,422.4,49.0
1086,passed,fast,0.0,172.20000000000002,49.0
1087,passed,slow,822.0,1002.0,49.0
1088,passed,slow,1605.6,1965.6,49.0
1089,passed,slow,1482.0,1662.0,49.0
1090,passed,slow,4270.8,4450.8,49.0
1091,passed,slow,4068.6000000000004,4428.6,49.0
1092,passed,slow,1311.0,1491.0,49.0
1093,passed,slow,2319.0,2499.0,49.0
1094,passed,slow,5381.4,5561.4,49.0
1095,passed,slow,5721.6,5901.6,49.0
1096,passed,slow,575.4,935.4,49.0
1097,passed,slow,291.0,651.0,49.0
1098,passed,slow,2146.8,2506.8,38.0
1099,passed,slow,650.4,830.4,38.0
1100,passed,slow,8272.8,8452.8,38.0
1101,passed,slow,4390.8,4750.8,38.0
1102,passed,slow,3769.2000000000007,4129.200000000001,38.0
1103,passed,slow,1041.0,1401.0,38.0
1104,passed,slow,1983.6000000000004,2343.6000000000004,38.0
